# Outputs with different lengths
# l = 20, 10, 5, 12, 7, 15
6400	3200	79846	4.47984375	20.6903125	2.76068125
5663	3256	84801	5.9708634999	19.9904791155	2.44859375
5375	3347	90223	6.9501395349	19.0059755004	2.1311
5268	3405	96172	7.5286636295	18.1632892805	1.82318125
5188	3499	102281	8.0861603701	17.0565875965	1.55013125
5193	3543	NA	8.6013864818	16.2297488005	1.3218875
5169	3582	NA	9.1597988005	15.4212730318	1.129275
5128	3591	NA	9.7074882995	NA	0.9720375
5143	3543	NA	10.2296325102	NA	0.85721875
5198	3494	NA	10.8357060408	NA	0.791025
5222	NA	NA	11.4504021448	NA	0.76025
5284	NA	NA	12.0378501136	NA	0.76905
5352	NA	NA	NA	NA	0.7811875
5402	NA	NA	NA	NA	0.7897625
5492	NA	NA	NA	NA	0.7996
5533	NA	NA	NA	NA	NA
5633	NA	NA	NA	NA	NA
5714	NA	NA	NA	NA	NA
5811	NA	NA	NA	NA	NA
5979	NA	NA	NA	NA	NA
