6400	3200	80075	4.509375	20.6634375	2.74455625
5696	3244	85138	5.953476123595506	20.11189889025894	2.433275
5455	3331	90629	6.927956003666361	19.165115580906633	2.123325
5337	3418	96563	7.538504777965149	18.065535400819194	1.81894375
5247	3461	102366	8.146178768820278	17.246460560531638	1.55265
5226	3477	108222	8.66934557979334	16.597354040839804	1.325125
5191	3486	114093	9.277017915623194	15.99885255306942	1.1388875
5206	3500	119900	9.827314636957357	15.338857142857142	0.99003125
5212	3515	125627	10.427091327705295	14.636130867709815	0.88034375
5241	3465	131158	10.964892196145774	14.225396825396825	0.807075
5286	3412	136903	11.540484298146046	13.770808909730363	0.7741875
5349	3326	137508	12.090484202654702	13.431749849669272	0.78026875
5433	3242	137589	12.64237069758881	12.988278840222085	0.79256875
5498	3094	137191	13.174245180065478	12.878474466709761	0.8065625
5586	2988	136870	13.541532402434658	12.721552878179384	0.81425625
5671	2845	136611	13.927702345265386	12.655184534270651	0.81856875
5774	2675	136363	14.295635607897472	12.73981308411215	0.8252625
5883	2536	136062	14.629780724120346	12.777602523659306	0.83440625
6003	2462	135788	14.928535732133932	12.480909829406986	0.84285625
6127	2357	135470	15.23845275012241	12.306321595248196	0.85296875
6262	2228	135176	15.47588629830725	12.445691202872531	0.86540625
6416	2110	134967	15.643079800498754	12.521800947867298	0.87375625
6556	1974	134641	15.931665649786455	12.700607902735563	0.89055
6703	1841	134304	16.206623899746383	12.90439978272678	0.90718125
6865	1732	133814	16.460451565914056	13.011547344110854	0.92745625
7070	1667	133278	16.603536067892502	12.791841631673666	0.94616875
7225	1600	132818	16.791003460207612	12.785625	0.96078125
7376	1557	132340	17.005965292841648	12.560693641618498	0.97764375
7562	1485	131808	17.15220841047342	12.61952861952862	0.99608125
7754	1396	131287	17.28746453443384	12.761461318051577	1.01388125
7936	1315	130777	17.444556451612904	12.926996197718632	1.03205
8141	1251	130075	17.604348360152315	12.968824940047961	1.05678125
8306	1158	129497	17.827353720202264	13.41364421416235	1.079125
8518	1103	128844	17.98215543554825	13.43155031731641	1.10441875
8709	1017	128221	18.1784361005856	13.954768928220256	1.12950625
8897	978	127677	18.334831965831178	13.921267893660533	1.1472625
9099	930	126941	18.49796680953951	14.276344086021505	1.17286875
9326	876	126300	18.60465365644435	14.414383561643836	1.1930625
9562	824	125652	18.646935787492158	15.08616504854369	1.21425
9791	768	124931	18.753447043202943	15.66015625	1.2386375
10051	744	124282	18.76708785195503	15.80510752688172	1.25764375
10306	720	123663	18.79584707937124	16.15972222222222	1.28046875
10574	696	123017	18.79998108568186	16.458333333333332	1.3031125
10809	669	122394	18.888518826903507	16.590433482810166	1.32684375
11063	655	121714	18.956612130525173	16.625954198473284	1.35411875
11362	630	120936	18.940239394472805	16.944444444444443	1.37983125
11646	608	120335	18.925725571011505	17.21217105263158	1.40086875
11973	592	119645	18.853837801720537	17.3597972972973	1.4229
12253	576	118738	18.938055986289072	17.335069444444443	1.45918125
